Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-15 03:23:44
Time span: 2017-06-14 10:23:43 to 2017-06-15 10:23:43

Time Point,Pm 2.5,Pm 10
2017-06-14 13:52:44,17,17
2017-06-14 13:47:43,23,24
2017-06-14 13:42:43,23,23
2017-06-14 13:37:43,20,21
2017-06-14 13:32:43,25,27
2017-06-14 13:27:43,25,25
2017-06-14 13:22:42,19,20
2017-06-14 13:18:02,23,23
2017-06-14 13:15:30,22,23
2017-06-14 13:10:30,22,22
2017-06-14 13:05:30,28,29
2017-06-14 13:04:59,25,25
2017-06-14 13:04:29,25,27
2017-06-14 13:03:59,30,31
2017-06-14 13:03:29,26,26
2017-06-14 13:03:00,25,28
2017-06-14 13:02:30,30,30
2017-06-14 13:01:59,37,39
2017-06-14 13:01:30,31,32
2017-06-14 13:00:59,30,31
2017-06-14 13:00:30,40,41
2017-06-14 13:00:00,30,33
2017-06-14 12:59:29,35,36
2017-06-14 12:59:01,40,45
2017-06-14 12:58:30,35,37
2017-06-14 12:58:01,43,45
