Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-18 06:40:57
Time span: 2017-06-17 13:40:56 to 2017-06-18 13:40:56

Time Point,Pm 2.5,Pm 10
2017-06-18 07:06:47,23,25
2017-06-18 07:01:47,29,31
2017-06-18 06:56:47,22,23
2017-06-18 06:51:48,22,22
2017-06-18 06:46:46,25,29
2017-06-18 06:06:47,25,26
2017-06-18 06:01:47,26,28
2017-06-18 05:56:47,24,25
2017-06-18 05:51:47,24,25
2017-06-18 05:46:46,25,26
2017-06-18 05:41:46,22,23
2017-06-18 05:20:25,27,29
2017-06-18 05:15:24,26,27
2017-06-18 04:50:25,24,25
2017-06-18 04:45:25,30,32
2017-06-18 04:40:24,29,31
2017-06-18 04:35:26,30,30
2017-06-18 04:30:25,29,31
2017-06-18 04:25:24,34,37
2017-06-18 04:20:26,34,37
2017-06-18 04:15:25,31,31
2017-06-18 04:10:25,27,27
2017-06-18 04:05:26,28,29
2017-06-18 04:00:24,30,30
2017-06-18 03:55:24,31,32
2017-06-18 03:50:26,26,27
2017-06-18 03:45:24,34,37
2017-06-18 03:40:24,27,27
2017-06-18 03:35:26,28,31
2017-06-18 03:30:26,25,26
2017-06-18 03:25:26,23,24
2017-06-18 03:20:26,20,22
2017-06-18 03:15:26,25,25
2017-06-18 03:10:26,27,27
2017-06-18 03:05:26,29,32
2017-06-18 03:00:28,22,26
2017-06-18 02:55:24,29,32
2017-06-18 02:50:26,26,29
2017-06-18 02:45:26,26,27
2017-06-18 02:40:26,23,25
2017-06-18 02:35:26,22,23
2017-06-18 02:30:26,26,29
2017-06-18 02:25:26,25,29
2017-06-18 02:20:26,23,24
2017-06-18 02:15:26,31,31
2017-06-18 02:10:26,26,29
2017-06-18 02:05:26,24,27
2017-06-18 02:00:26,30,31
2017-06-18 01:55:25,34,37
2017-06-18 01:50:26,34,37
2017-06-18 01:45:26,28,30
2017-06-18 01:40:25,27,29
2017-06-18 01:35:26,28,31
2017-06-18 01:30:26,29,30
2017-06-18 01:25:26,27,28
2017-06-18 01:20:26,29,30
2017-06-18 01:15:26,31,33
2017-06-18 01:10:26,29,29
2017-06-18 01:05:26,35,36
2017-06-18 01:00:26,31,33
2017-06-18 00:50:26,33,33
2017-06-18 00:45:26,38,41
2017-06-18 00:40:26,42,43
2017-06-18 00:35:26,39,44
2017-06-18 00:30:26,40,42
2017-06-18 00:25:26,36,39
2017-06-18 00:20:26,42,46
2017-06-18 00:15:26,36,36
2017-06-18 00:10:26,34,35
2017-06-18 00:05:27,34,35
2017-06-18 00:00:26,35,38
2017-06-17 23:55:25,33,35
2017-06-17 23:50:27,34,34
2017-06-17 23:45:27,31,32
2017-06-17 23:40:25,32,35
2017-06-17 23:35:27,36,37
2017-06-17 23:30:27,33,36
2017-06-17 23:25:27,37,38
2017-06-17 23:20:27,34,37
2017-06-17 23:15:27,34,36
2017-06-17 23:10:27,32,35
2017-06-17 23:05:27,29,30
2017-06-17 23:00:27,29,30
2017-06-17 22:55:25,29,30
2017-06-17 22:50:27,23,23
2017-06-17 22:45:27,26,26
2017-06-17 22:40:27,29,31
2017-06-17 22:35:27,27,28
2017-06-17 22:30:27,31,33
2017-06-17 22:25:27,26,28
2017-06-17 22:20:27,24,24
2017-06-17 22:15:27,24,24
2017-06-17 22:10:27,30,33
2017-06-17 22:05:27,19,20
2017-06-17 22:00:27,21,23
2017-06-17 21:55:26,20,22
2017-06-17 21:50:27,25,27
2017-06-17 21:45:27,20,20
2017-06-17 21:40:26,28,30
2017-06-17 21:35:27,25,25
2017-06-17 21:30:27,23,24
2017-06-17 21:25:27,20,21
2017-06-17 21:20:27,20,21
2017-06-17 21:15:27,18,19
2017-06-17 21:10:27,21,21
2017-06-17 21:05:27,22,22
2017-06-17 21:00:27,18,21
2017-06-17 20:55:26,20,22
2017-06-17 20:50:27,22,23
2017-06-17 20:45:27,23,23
2017-06-17 20:40:27,23,24
2017-06-17 20:35:27,16,19
2017-06-17 20:30:28,13,14
2017-06-17 20:25:27,14,15
2017-06-17 20:20:27,18,19
2017-06-17 20:15:27,32,33
2017-06-17 20:10:29,29,31
2017-06-17 20:05:27,29,30
2017-06-17 20:00:27,27,29
2017-06-17 19:55:26,31,33
2017-06-17 19:50:28,27,27
2017-06-17 19:45:27,25,28
2017-06-17 19:40:27,25,28
2017-06-17 19:35:28,28,29
2017-06-17 19:30:28,22,23
2017-06-17 19:25:28,21,22
2017-06-17 19:20:28,23,25
2017-06-17 19:15:29,24,24
2017-06-17 19:10:28,23,24
2017-06-17 19:05:28,24,25
2017-06-17 19:00:28,29,30
2017-06-17 18:55:27,22,23
2017-06-17 18:50:28,19,20
2017-06-17 18:45:28,20,20
2017-06-17 18:40:28,24,24
2017-06-17 18:35:28,21,22
2017-06-17 18:30:28,25,26
2017-06-17 18:25:28,23,24
2017-06-17 18:20:28,20,22
2017-06-17 18:15:28,25,25
2017-06-17 18:10:28,24,25
2017-06-17 18:05:28,22,24
2017-06-17 18:00:28,21,23
2017-06-17 17:55:27,13,14
2017-06-17 17:45:27,19,20
2017-06-17 17:15:16,32,35
2017-06-17 17:10:16,42,45
2017-06-17 17:05:17,24,25
2017-06-17 17:00:17,27,29
2017-06-17 16:55:16,22,24
2017-06-17 16:50:17,26,26
2017-06-17 16:45:16,36,39
2017-06-17 16:40:17,53,55
2017-06-17 16:35:17,26,26
2017-06-17 16:30:17,37,38
2017-06-17 16:25:16,38,39
2017-06-17 16:20:16,36,38
2017-06-17 15:42:19,33,33
2017-06-17 15:37:20,35,36
2017-06-17 15:27:18,37,39
2017-06-17 15:17:18,33,35
2017-06-17 15:07:25,33,36
2017-06-17 15:02:24,39,42
2017-06-17 14:57:25,43,43
2017-06-17 14:52:24,38,40
2017-06-17 14:47:26,45,46
2017-06-17 14:42:26,37,42
2017-06-17 14:37:26,37,37
2017-06-17 14:32:26,35,38
2017-06-17 14:27:27,35,36
2017-06-17 14:22:26,37,39
2017-06-17 14:17:26,41,44
2017-06-17 14:12:26,43,43
2017-06-17 14:07:25,43,45
2017-06-17 14:02:26,40,42
2017-06-17 13:57:26,40,42
2017-06-17 13:52:24,39,41
2017-06-17 13:47:26,46,48
2017-06-17 13:42:26,37,40
