Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-19 10:24:32
Time span: 2017-06-18 17:24:31 to 2017-06-19 17:24:31

Time Point,Pm 2.5,Pm 10
2017-06-19 03:04:20,39,41
2017-06-19 02:59:20,40,44
2017-06-19 02:54:19,45,46
2017-06-19 02:49:20,43,44
2017-06-19 02:44:20,41,45
2017-06-19 02:39:20,40,42
2017-06-19 02:34:20,33,33
2017-06-19 02:29:20,42,45
2017-06-19 02:24:20,49,53
2017-06-19 02:19:21,35,37
2017-06-19 02:14:21,44,48
2017-06-19 02:09:21,39,39
2017-06-19 02:04:21,38,42
2017-06-19 01:59:21,37,39
2017-06-19 01:54:19,43,46
2017-06-19 01:49:21,46,47
2017-06-19 01:44:21,41,42
2017-06-19 01:39:21,42,43
2017-06-19 01:34:21,36,39
2017-06-19 01:29:21,40,41
2017-06-19 01:24:21,37,40
2017-06-19 01:19:21,48,51
2017-06-19 01:14:21,39,41
2017-06-19 01:09:21,41,44
2017-06-19 01:04:21,42,44
2017-06-19 00:59:21,44,46
2017-06-19 00:49:21,31,33
2017-06-19 00:44:21,45,46
2017-06-19 00:39:21,37,39
2017-06-19 00:34:21,30,33
2017-06-19 00:29:21,40,43
2017-06-19 00:24:21,35,36
2017-06-19 00:19:21,36,38
2017-06-19 00:14:21,36,37
2017-06-19 00:09:21,32,33
2017-06-19 00:04:21,34,37
2017-06-18 23:59:21,35,36
2017-06-18 23:54:20,32,34
2017-06-18 23:49:21,34,38
2017-06-18 23:44:21,34,36
2017-06-18 23:39:21,36,40
2017-06-18 23:34:22,29,31
2017-06-18 23:29:21,32,33
2017-06-18 23:24:21,30,30
2017-06-18 23:19:21,26,28
2017-06-18 23:14:21,26,28
2017-06-18 23:09:21,29,30
2017-06-18 23:04:21,27,28
2017-06-18 22:59:21,29,29
2017-06-18 22:54:20,28,28
2017-06-18 22:49:21,30,33
2017-06-18 22:44:22,29,32
2017-06-18 22:39:21,31,32
2017-06-18 22:34:22,30,32
2017-06-18 22:29:21,31,36
2017-06-18 22:24:21,26,28
2017-06-18 22:19:22,32,32
2017-06-18 22:14:22,26,27
2017-06-18 22:09:22,25,26
2017-06-18 22:04:22,26,26
2017-06-18 21:59:22,27,29
2017-06-18 21:54:20,24,26
2017-06-18 21:49:22,23,24
2017-06-18 21:44:22,26,27
2017-06-18 21:39:22,27,30
2017-06-18 21:34:22,28,29
2017-06-18 21:29:22,31,33
2017-06-18 21:24:22,31,32
2017-06-18 21:19:22,28,31
2017-06-18 21:14:22,31,32
2017-06-18 21:09:22,30,32
2017-06-18 21:04:22,30,32
2017-06-18 20:59:22,27,30
2017-06-18 20:54:21,29,30
2017-06-18 20:49:22,32,35
2017-06-18 20:44:22,32,34
2017-06-18 20:39:22,48,51
2017-06-18 20:34:22,59,62
2017-06-18 20:29:22,51,54
2017-06-18 20:24:22,36,37
2017-06-18 20:19:22,24,24
2017-06-18 20:14:22,25,29
2017-06-18 20:09:22,26,26
2017-06-18 20:04:22,29,30
2017-06-18 19:59:21,29,29
2017-06-18 19:54:21,25,26
2017-06-18 19:49:22,28,29
2017-06-18 19:44:22,25,25
2017-06-18 19:39:21,26,27
2017-06-18 19:34:22,23,23
2017-06-18 19:29:22,23,23
2017-06-18 19:24:22,18,20
2017-06-18 19:19:22,23,23
2017-06-18 19:14:22,20,22
2017-06-18 19:09:22,16,18
2017-06-18 19:04:22,16,17
2017-06-18 18:59:22,14,15
2017-06-18 18:54:21,16,17
2017-06-18 18:49:22,16,17
2017-06-18 18:44:23,15,16
2017-06-18 18:39:22,20,21
2017-06-18 18:34:22,18,18
2017-06-18 18:29:22,14,15
2017-06-18 18:24:22,14,16
2017-06-18 18:19:22,12,12
2017-06-18 18:14:23,15,16
2017-06-18 18:09:23,11,10
2017-06-18 18:04:23,12,13
2017-06-18 17:59:22,14,16
2017-06-18 17:54:21,9,9
2017-06-18 17:49:23,12,13
2017-06-18 17:44:23,14,15
2017-06-18 17:39:21,16,17
2017-06-18 17:34:23,16,17
2017-06-18 17:29:23,19,22
