Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-01 12:26:00
Time span: 2017-06-30 19:25:59 to 2017-07-01 19:25:59

Time Point,Pm 2.5,Pm 10
2017-07-01 02:57:18,21,22
2017-07-01 02:52:19,23,23
2017-07-01 02:47:18,19,19
2017-07-01 02:42:18,23,23
2017-07-01 02:37:18,16,16
2017-07-01 02:32:18,16,16
2017-07-01 02:27:19,19,20
2017-07-01 02:22:18,14,15
2017-07-01 02:17:17,17,17
2017-07-01 02:12:18,21,22
2017-07-01 02:07:18,17,18
2017-07-01 02:02:18,17,18
2017-07-01 01:57:18,17,18
2017-07-01 01:52:19,18,18
2017-07-01 01:47:18,16,17
2017-07-01 01:42:18,14,14
2017-07-01 01:37:18,19,20
2017-07-01 01:32:18,19,20
2017-07-01 01:27:19,15,16
2017-07-01 01:22:18,16,18
2017-07-01 01:17:17,18,18
2017-07-01 01:07:18,15,15
2017-07-01 01:02:18,17,17
2017-07-01 00:57:19,16,16
2017-07-01 00:52:18,20,23
2017-07-01 00:47:19,18,19
2017-07-01 00:42:19,17,18
2017-07-01 00:37:19,17,18
2017-07-01 00:32:19,17,18
2017-07-01 00:27:19,19,20
2017-07-01 00:22:19,27,29
2017-07-01 00:17:18,17,18
2017-07-01 00:12:19,18,19
2017-07-01 00:07:19,23,23
2017-07-01 00:02:19,21,23
2017-06-30 23:57:20,20,20
2017-06-30 23:52:19,17,17
2017-06-30 23:47:19,16,16
2017-06-30 23:42:19,19,20
2017-06-30 23:37:19,18,19
2017-06-30 23:32:19,18,19
2017-06-30 23:27:19,20,20
2017-06-30 23:22:20,20,22
2017-06-30 23:17:18,21,21
2017-06-30 23:12:19,19,20
2017-06-30 23:07:19,21,22
2017-06-30 23:02:19,25,25
2017-06-30 22:57:20,28,29
2017-06-30 22:52:19,27,27
2017-06-30 22:47:18,24,24
2017-06-30 22:42:18,25,27
2017-06-30 22:37:22,19,20
2017-06-30 22:32:19,18,18
2017-06-30 22:27:19,15,16
2017-06-30 22:22:19,16,17
2017-06-30 22:17:18,14,14
2017-06-30 22:12:19,16,16
2017-06-30 22:07:19,18,19
2017-06-30 22:02:19,19,21
2017-06-30 21:57:37,21,23
2017-06-30 21:52:19,19,19
2017-06-30 21:47:19,22,23
2017-06-30 21:42:19,27,29
2017-06-30 21:37:20,21,23
2017-06-30 21:32:19,31,32
2017-06-30 21:27:19,30,30
2017-06-30 21:22:19,18,18
2017-06-30 21:17:18,24,28
2017-06-30 21:12:19,26,27
2017-06-30 21:07:19,19,19
2017-06-30 21:02:23,15,15
2017-06-30 20:57:19,17,19
2017-06-30 20:52:19,18,20
2017-06-30 20:47:19,19,19
2017-06-30 20:42:19,24,25
2017-06-30 20:37:20,25,27
2017-06-30 20:32:19,18,19
2017-06-30 20:27:19,23,24
2017-06-30 20:22:20,27,27
2017-06-30 20:17:18,15,16
2017-06-30 20:12:20,17,21
2017-06-30 20:07:20,17,18
2017-06-30 20:02:20,14,15
2017-06-30 19:57:20,12,13
2017-06-30 19:52:20,12,12
2017-06-30 19:47:20,13,14
2017-06-30 19:42:20,14,14
2017-06-30 19:37:20,17,18
2017-06-30 19:32:20,24,26
2017-06-30 19:27:20,17,17
