Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-08 11:10:12
Time span: 2017-07-07 18:10:11 to 2017-07-08 18:10:11

Time Point,Pm 2.5,Pm 10
2017-07-07 20:04:04,38,39
2017-07-07 19:59:04,40,42
2017-07-07 19:54:04,40,40
2017-07-07 19:49:04,48,52
2017-07-07 19:44:04,42,44
2017-07-07 19:39:04,41,43
2017-07-07 19:34:04,40,42
2017-07-07 19:29:04,55,57
2017-07-07 19:24:23,52,56
2017-07-07 19:19:24,54,56
2017-07-07 19:14:23,54,55
2017-07-07 19:09:23,52,54
2017-07-07 19:04:23,50,53
2017-07-07 18:59:22,35,37
2017-07-07 18:54:22,36,37
2017-07-07 18:49:22,45,47
2017-07-07 18:44:21,42,44
2017-07-07 18:39:21,48,53
2017-07-07 18:34:21,51,53
2017-07-07 18:29:22,59,60
2017-07-07 18:24:19,47,50
2017-07-07 18:19:20,55,58
2017-07-07 18:14:20,51,52
