Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-02 11:01:14
Time span: 2017-07-01 18:01:12 to 2017-07-02 18:01:12

Time Point,Pm 2.5,Pm 10
2017-07-01 22:12:14,4,5
2017-07-01 22:07:14,6,5
2017-07-01 22:02:13,20,21
2017-07-01 21:57:13,14,15
2017-07-01 21:52:13,12,11
2017-07-01 21:47:13,12,12
2017-07-01 21:42:13,12,12
2017-07-01 21:37:14,14,15
2017-07-01 21:32:14,12,11
2017-07-01 21:27:14,10,10
2017-07-01 21:22:14,12,11
2017-07-01 21:17:12,12,12
2017-07-01 21:12:14,12,13
2017-07-01 21:07:14,13,13
2017-07-01 21:02:14,13,15
2017-07-01 20:57:14,13,14
2017-07-01 20:47:14,16,17
2017-07-01 20:42:14,17,17
2017-07-01 20:37:13,16,16
2017-07-01 20:32:15,15,15
2017-07-01 20:27:14,15,17
2017-07-01 20:22:13,15,16
2017-07-01 20:17:27,15,17
2017-07-01 20:12:14,16,18
2017-07-01 20:07:15,19,20
2017-07-01 20:02:14,18,18
2017-07-01 19:57:14,17,17
2017-07-01 19:52:14,16,19
2017-07-01 19:47:14,16,16
2017-07-01 19:42:15,15,16
2017-07-01 19:37:14,18,19
2017-07-01 19:32:14,19,21
2017-07-01 19:27:14,19,21
2017-07-01 19:22:14,22,24
2017-07-01 19:17:14,27,28
2017-07-01 19:12:17,23,24
2017-07-01 19:07:15,23,23
2017-07-01 19:02:14,20,21
2017-07-01 18:57:14,20,21
2017-07-01 18:52:15,18,20
2017-07-01 18:47:14,18,18
2017-07-01 18:42:15,21,23
2017-07-01 18:37:15,18,19
2017-07-01 18:32:14,20,22
2017-07-01 18:27:14,18,18
2017-07-01 18:22:14,18,18
2017-07-01 18:17:14,19,19
2017-07-01 18:12:14,30,33
2017-07-01 18:07:14,20,21
2017-07-01 18:02:29,16,17
