Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-20 08:50:13
Time span: 2017-06-19 15:50:11 to 2017-06-20 15:50:11

Time Point,Pm 2.5,Pm 10
2017-06-20 07:32:47,23,24
2017-06-20 07:23:35,19,20
2017-06-20 07:18:36,21,21
2017-06-20 07:08:36,16,17
2017-06-20 06:44:55,28,30
2017-06-20 06:37:38,29,30
2017-06-20 06:02:14,22,22
2017-06-20 05:52:27,14,15
2017-06-20 05:47:26,15,15
2017-06-20 05:37:26,17,17
2017-06-20 05:32:26,23,23
2017-06-20 05:25:48,21,21
2017-06-20 05:20:47,18,20
2017-06-20 05:15:47,21,23
2017-06-20 05:10:47,24,26
2017-06-20 04:50:46,20,22
2017-06-20 04:45:44,19,21
2017-06-20 04:40:44,20,20
2017-06-20 04:35:45,23,25
2017-06-20 04:30:45,22,24
2017-06-20 04:25:44,18,20
2017-06-20 04:20:44,21,22
2017-06-20 04:15:44,19,19
2017-06-20 04:10:44,19,19
2017-06-20 04:05:43,20,20
2017-06-20 04:00:42,22,23
2017-06-20 03:55:41,20,20
2017-06-20 03:50:42,25,27
2017-06-20 03:45:42,23,24
2017-06-20 03:40:42,21,22
2017-06-20 03:35:41,24,24
2017-06-20 03:30:41,21,22
2017-06-20 03:25:41,21,22
2017-06-20 03:20:41,26,26
2017-06-20 03:15:40,20,21
2017-06-20 03:10:40,22,23
2017-06-20 03:05:40,20,21
2017-06-20 03:00:39,23,24
2017-06-20 02:55:38,23,25
2017-06-20 02:50:39,24,25
2017-06-20 02:45:39,26,27
2017-06-20 02:40:38,23,24
2017-06-20 02:35:38,19,21
2017-06-20 02:30:38,16,17
2017-06-20 02:25:38,19,20
2017-06-20 02:20:37,16,18
2017-06-20 02:15:37,17,18
2017-06-20 02:10:37,18,19
2017-06-20 02:05:36,18,19
2017-06-20 02:00:35,20,21
2017-06-20 01:55:35,20,21
2017-06-20 01:50:36,20,21
2017-06-20 01:45:35,23,24
2017-06-20 01:40:35,22,23
2017-06-20 01:35:35,23,27
2017-06-20 01:30:34,23,23
2017-06-20 01:25:34,21,24
2017-06-20 01:20:34,25,25
2017-06-20 01:15:34,32,34
2017-06-20 01:10:33,20,23
2017-06-20 01:05:33,18,19
2017-06-20 01:00:33,19,22
2017-06-20 00:50:32,19,20
2017-06-20 00:45:32,20,21
2017-06-20 00:40:32,19,19
2017-06-20 00:35:31,18,18
2017-06-20 00:30:31,22,24
2017-06-20 00:25:31,19,20
2017-06-20 00:20:31,23,24
2017-06-20 00:15:31,21,23
2017-06-20 00:10:31,22,23
2017-06-20 00:05:31,25,25
2017-06-20 00:00:30,24,25
2017-06-19 23:55:30,28,30
2017-06-19 23:50:31,24,25
2017-06-19 23:45:31,29,30
2017-06-19 23:40:31,33,33
2017-06-19 23:35:31,36,36
2017-06-19 23:30:31,26,30
2017-06-19 23:25:31,29,30
2017-06-19 23:20:32,29,30
2017-06-19 23:15:31,32,35
2017-06-19 23:10:31,34,35
2017-06-19 23:05:31,37,42
2017-06-19 23:00:31,28,30
2017-06-19 22:55:31,26,26
2017-06-19 22:50:31,30,31
2017-06-19 22:45:32,31,34
2017-06-19 22:40:33,35,35
2017-06-19 22:35:31,29,31
2017-06-19 22:30:31,35,37
2017-06-19 22:25:31,34,38
2017-06-19 22:20:32,37,38
2017-06-19 22:15:31,39,40
2017-06-19 22:10:31,33,33
2017-06-19 22:05:31,37,39
2017-06-19 22:00:30,38,40
2017-06-19 21:55:31,40,42
2017-06-19 21:50:31,45,46
2017-06-19 21:45:30,36,39
2017-06-19 21:40:31,44,46
2017-06-19 21:35:31,43,45
2017-06-19 21:30:31,39,40
2017-06-19 21:25:32,41,45
2017-06-19 21:20:32,39,41
2017-06-19 21:15:32,41,44
2017-06-19 21:10:32,40,41
2017-06-19 21:05:32,42,45
2017-06-19 21:00:32,36,40
2017-06-19 20:55:30,30,32
2017-06-19 20:50:32,29,31
2017-06-19 20:45:32,26,26
2017-06-19 20:40:32,25,26
2017-06-19 20:35:32,24,26
2017-06-19 20:30:32,28,29
2017-06-19 20:25:32,31,32
2017-06-19 20:20:32,24,25
2017-06-19 20:15:32,28,30
2017-06-19 20:10:35,27,28
2017-06-19 20:05:32,28,31
2017-06-19 20:00:31,33,34
2017-06-19 19:55:31,36,36
2017-06-19 19:50:32,40,41
2017-06-19 19:45:32,36,39
2017-06-19 19:40:31,40,41
2017-06-19 19:30:31,29,30
2017-06-19 19:25:32,26,26
2017-06-19 19:20:32,26,28
2017-06-19 19:15:31,32,32
2017-06-19 19:10:32,27,27
2017-06-19 19:05:32,26,26
2017-06-19 19:00:32,23,23
2017-06-19 18:55:31,25,26
2017-06-19 18:50:32,21,21
2017-06-19 18:45:31,22,23
2017-06-19 18:40:32,26,27
2017-06-19 18:35:31,20,21
2017-06-19 18:30:32,21,22
2017-06-19 18:25:32,22,24
2017-06-19 18:15:32,30,33
2017-06-19 18:10:31,17,17
2017-06-19 18:05:34,24,26
2017-06-19 18:00:31,21,22
2017-06-19 17:55:31,28,30
2017-06-19 17:50:31,25,25
2017-06-19 17:40:31,22,24
2017-06-19 17:34:18,14,14
2017-06-19 17:29:16,16,18
2017-06-19 17:24:17,19,21
2017-06-19 17:19:17,14,15
2017-06-19 17:14:17,17,19
2017-06-19 17:09:18,13,14
2017-06-19 17:04:16,17,17
2017-06-19 16:59:17,16,17
2017-06-19 16:54:17,17,18
2017-06-19 16:49:17,19,20
2017-06-19 16:39:16,13,15
2017-06-19 16:34:17,17,18
2017-06-19 16:29:16,24,25
2017-06-19 16:24:17,23,25
2017-06-19 16:19:17,17,17
2017-06-19 16:14:17,20,21
2017-06-19 16:09:17,19,19
2017-06-19 16:04:17,21,21
2017-06-19 15:59:17,20,21
2017-06-19 15:54:16,21,23
