Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-12 11:35:14
Time span: 2017-07-11 18:35:12 to 2017-07-12 18:35:12

Time Point,Pm 2.5,Pm 10
2017-07-12 02:14:27,12,11
2017-07-12 02:09:27,12,12
2017-07-12 02:04:27,11,11
2017-07-12 01:59:26,12,13
2017-07-12 01:54:27,14,14
2017-07-12 01:49:27,16,16
2017-07-12 01:44:27,15,15
2017-07-12 01:39:27,17,20
2017-07-12 01:34:27,14,15
2017-07-12 01:29:27,13,14
2017-07-12 01:24:28,15,16
2017-07-12 01:19:27,12,14
2017-07-12 01:14:27,13,13
2017-07-12 01:04:27,15,15
2017-07-12 00:59:27,18,20
2017-07-12 00:54:27,15,16
2017-07-12 00:49:27,14,15
2017-07-12 00:44:27,16,17
2017-07-12 00:39:27,18,18
2017-07-12 00:34:27,14,14
2017-07-12 00:29:27,16,17
2017-07-12 00:24:27,16,17
2017-07-12 00:19:27,15,15
2017-07-12 00:14:27,15,15
2017-07-12 00:09:27,16,17
2017-07-12 00:04:27,17,20
2017-07-11 23:59:26,14,15
2017-07-11 23:54:27,15,15
2017-07-11 23:49:27,16,17
2017-07-11 23:44:27,18,19
2017-07-11 23:39:27,18,20
2017-07-11 23:34:27,17,17
2017-07-11 23:29:28,20,22
2017-07-11 23:24:27,23,24
2017-07-11 23:19:27,22,22
2017-07-11 23:14:28,19,19
2017-07-11 23:09:28,22,23
2017-07-11 23:04:28,19,20
2017-07-11 22:59:28,21,23
2017-07-11 22:54:28,21,22
2017-07-11 22:49:27,24,27
2017-07-11 22:44:28,33,35
2017-07-11 22:39:28,26,27
2017-07-11 22:34:28,28,29
2017-07-11 22:29:28,25,27
2017-07-11 22:24:28,24,26
2017-07-11 22:19:28,23,24
2017-07-11 22:14:28,24,25
2017-07-11 22:09:28,26,28
2017-07-11 22:04:28,25,25
2017-07-11 21:59:27,25,26
2017-07-11 21:54:28,21,23
2017-07-11 21:49:28,20,22
2017-07-11 21:44:28,19,20
2017-07-11 21:39:28,20,21
2017-07-11 21:34:28,23,27
2017-07-11 21:29:28,23,24
2017-07-11 21:24:28,20,22
2017-07-11 21:19:28,28,29
2017-07-11 21:14:28,21,23
2017-07-11 21:09:28,26,29
2017-07-11 21:04:28,34,36
2017-07-11 20:59:28,31,32
2017-07-11 20:54:28,35,38
2017-07-11 20:49:28,40,42
2017-07-11 20:44:28,33,36
2017-07-11 20:39:28,26,27
2017-07-11 20:34:28,25,30
2017-07-11 20:29:28,27,28
2017-07-11 20:24:28,24,26
2017-07-11 20:19:28,26,26
2017-07-11 20:14:30,20,22
2017-07-11 20:09:28,21,22
2017-07-11 20:04:48,21,22
2017-07-11 19:59:47,19,20
2017-07-11 19:54:48,22,23
2017-07-11 19:49:47,21,22
2017-07-11 19:44:47,19,20
2017-07-11 19:39:47,20,21
2017-07-11 19:34:46,19,20
2017-07-11 19:29:45,20,22
2017-07-11 19:24:46,22,23
2017-07-11 19:19:46,22,24
2017-07-11 19:14:45,31,33
2017-07-11 19:09:45,22,23
2017-07-11 19:04:45,27,28
2017-07-11 18:59:47,26,27
2017-07-11 18:54:44,33,35
2017-07-11 18:49:45,25,25
2017-07-11 18:44:44,25,26
2017-07-11 18:39:44,28,29
