Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-06-22 15:40:11
Time span: 2017-06-21 22:40:10 to 2017-06-22 22:40:10

Time Point,Pm 2.5,Pm 10
2017-06-22 01:13:15,37,37
2017-06-22 01:03:14,49,51
2017-06-22 00:58:13,45,46
2017-06-22 00:53:13,45,50
2017-06-22 00:48:13,37,40
2017-06-22 00:43:13,41,43
2017-06-22 00:38:13,47,48
2017-06-22 00:33:12,45,48
2017-06-22 00:28:12,41,43
2017-06-22 00:23:12,43,45
2017-06-22 00:18:12,60,63
2017-06-22 00:13:11,49,52
2017-06-22 00:08:11,47,49
2017-06-22 00:03:11,42,45
2017-06-21 23:58:09,36,36
2017-06-21 23:53:12,38,39
2017-06-21 23:48:10,32,33
2017-06-21 23:43:10,33,34
2017-06-21 23:38:09,36,38
2017-06-21 23:33:09,34,36
2017-06-21 23:28:09,33,35
2017-06-21 23:23:09,32,33
2017-06-21 23:18:09,34,35
2017-06-21 23:13:09,28,30
2017-06-21 23:08:09,29,31
2017-06-21 23:03:09,31,32
2017-06-21 22:58:08,35,36
2017-06-21 22:53:09,34,35
2017-06-21 22:48:09,33,35
2017-06-21 22:43:09,30,32
