Laseregg_1c5d 24 hour raw data

Sent to m.hieu.b@gmail.com
Origins Technology, 2017-07-06 13:20:16
Time span: 2017-07-05 20:20:14 to 2017-07-06 20:20:14

Time Point,Pm 2.5,Pm 10
2017-07-06 04:49:13,40,42
2017-07-06 04:44:13,48,50
2017-07-06 04:39:13,43,44
2017-07-06 04:34:13,38,40
2017-07-06 04:29:13,38,40
2017-07-06 04:24:12,43,48
2017-07-06 04:19:13,37,38
2017-07-06 04:14:13,47,50
2017-07-06 04:09:13,39,45
2017-07-06 04:04:13,42,44
2017-07-06 03:59:13,39,42
2017-07-06 03:54:13,39,40
2017-07-06 03:49:13,47,51
2017-07-06 03:44:13,44,44
2017-07-06 03:39:14,42,43
2017-07-06 03:34:13,44,45
2017-07-06 03:29:13,49,53
2017-07-06 03:24:12,48,52
2017-07-06 03:19:13,52,54
2017-07-06 03:14:13,45,46
2017-07-06 03:09:14,46,47
2017-07-06 03:04:14,35,38
2017-07-06 02:59:14,38,39
2017-07-06 02:54:13,47,49
2017-07-06 02:49:14,44,45
2017-07-06 02:44:14,54,58
2017-07-06 02:39:14,53,58
2017-07-06 02:34:13,42,43
2017-07-06 02:29:14,43,44
2017-07-06 02:24:14,42,43
2017-07-06 02:19:14,39,42
2017-07-06 02:14:14,38,42
2017-07-06 02:09:14,37,40
2017-07-06 02:04:14,37,38
2017-07-06 01:59:14,43,45
2017-07-06 01:54:14,36,37
2017-07-06 01:49:14,37,37
2017-07-06 01:44:14,43,44
2017-07-06 01:39:14,42,44
2017-07-06 01:34:14,43,45
2017-07-06 01:29:14,42,43
2017-07-06 01:24:14,38,38
2017-07-06 01:19:14,42,44
2017-07-06 01:14:14,42,43
2017-07-06 01:04:14,42,44
2017-07-06 00:59:14,31,33
2017-07-06 00:54:14,29,31
2017-07-06 00:49:14,31,33
2017-07-06 00:44:14,32,33
2017-07-06 00:39:14,28,29
2017-07-06 00:34:14,31,31
2017-07-06 00:29:14,30,30
2017-07-06 00:24:13,27,28
2017-07-06 00:19:14,25,26
2017-07-06 00:14:14,24,25
2017-07-06 00:09:14,30,31
2017-07-06 00:04:14,36,36
2017-07-05 23:59:14,34,37
2017-07-05 23:54:14,38,41
2017-07-05 23:49:15,44,44
2017-07-05 23:44:15,50,51
2017-07-05 23:39:14,34,36
2017-07-05 23:34:14,27,29
2017-07-05 23:29:14,29,29
2017-07-05 23:24:14,26,28
2017-07-05 23:19:16,19,21
2017-07-05 23:14:15,18,19
2017-07-05 23:09:31,18,18
2017-07-05 23:04:15,17,18
2017-07-05 22:59:20,21,21
2017-07-05 22:54:15,18,18
2017-07-05 22:49:17,17,17
2017-07-05 22:44:15,15,16
2017-07-05 22:39:15,18,19
2017-07-05 22:34:15,18,19
2017-07-05 22:29:15,17,19
2017-07-05 22:24:18,18,18
2017-07-05 22:19:15,16,16
2017-07-05 22:14:15,18,20
2017-07-05 22:09:15,22,24
2017-07-05 22:04:15,17,17
2017-07-05 21:59:15,15,16
2017-07-05 21:54:18,17,17
2017-07-05 21:49:15,16,18
2017-07-05 21:44:15,16,17
2017-07-05 21:39:15,22,22
2017-07-05 21:34:15,20,21
2017-07-05 21:29:15,28,30
2017-07-05 21:24:14,18,19
2017-07-05 21:19:15,14,14
2017-07-05 21:14:15,16,16
2017-07-05 21:09:15,20,21
2017-07-05 21:04:15,13,14
2017-07-05 20:59:15,24,24
2017-07-05 20:54:15,17,18
2017-07-05 20:49:15,18,19
2017-07-05 20:44:15,17,19
2017-07-05 20:39:15,18,19
2017-07-05 20:34:15,19,21
2017-07-05 20:29:15,17,18
2017-07-05 20:24:14,20,21
