date,type,heatindexm,windchillm,wdire,wdird,windchilli,hail,heatindexi,precipi,thunder,pressurei,snow,pressurem,fog,icon,precipm,conds,tornado,hum,tempi,tempm,dewptm,rain,dewpti,visi,vism,wgusti,metar,wgustm,wspdi,wspdm,
20170102,10:00,33.0,-999,NE,40,-999,0,91.4,-9999.00,0,29.86,0,1011,0,clear,-9999.00,Clear,0,52,87.8,31.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 020300Z 04006KT 360V080 CAVOK 31/20 Q1011 NOSIG,-9999.0,6.9,11.1,
20170102,10:30,31.9,-999,ENE,60,-999,0,89.4,-9999.00,0,29.86,0,1011,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 020330Z 06008KT 030V090 CAVOK 30/20 Q1011 NOSIG,-9999.0,9.2,14.8,
20170102,11:00,33.0,-999,NE,50,-999,0,91.4,-9999.00,0,29.83,0,1010,0,clear,-9999.00,Clear,0,52,87.8,31.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 020400Z 05009KT CAVOK 31/20 Q1010 NOSIG,-9999.0,10.4,16.7,
20170102,11:30,34.9,-999,ENE,70,-999,0,94.7,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,52,89.6,32.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020430Z 07009KT 040V120 9999 FEW017 32/21 Q1010 NOSIG,-9999.0,10.4,16.7,
20170102,12:00,34.1,-999,ENE,60,-999,0,93.4,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,49,89.6,32.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 020500Z 06008KT 020V100 9999 FEW017 32/20 Q1010 NOSIG,-9999.0,9.2,14.8,
20170102,12:30,36.0,-999,NE,50,-999,0,96.8,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020530Z 05008KT 360V080 9999 SCT017 33/21 Q1009 NOSIG,-9999.0,9.2,14.8,
20170102,13:00,36.0,-999,ENE,70,-999,0,96.8,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020600Z 07012KT 9999 SCT017 33/21 Q1009 NOSIG,-9999.0,13.8,22.2,
20170102,13:30,36.0,-999,NE,40,-999,0,96.8,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020630Z 04008KT 9999 SCT017 33/21 Q1008 NOSIG,-9999.0,9.2,14.8,
20170102,14:00,36.0,-999,ENE,60,-999,0,96.8,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020700Z 06010KT 030V090 9999 SCT017 33/21 Q1008 NOSIG,-9999.0,11.5,18.5,
20170102,14:30,37.1,-999,NE,40,-999,0,98.8,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,46,93.2,34.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020730Z 04006KT 360V120 9999 SCT017 34/21 Q1008 NOSIG,-9999.0,6.9,11.1,
20170102,15:30,36.0,-999,East,80,-999,0,96.8,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 020830Z 08008KT 040V110 9999 SCT017 33/21 Q1008 NOSI G,-9999.0,9.2,14.8,
20170102,16:00,34.1,-999,East,90,-999,0,93.4,-9999.00,0,29.77,0,1008,0,mostlycloudy,-9999.00,Mostly Cloudy,0,49,89.6,32.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 020900Z 09007KT 040V130 9999 BKN017 32/20 Q1008 NOSIG,-9999.0,8.1,13.0,
20170102,17:00,34.9,-999,East,90,-999,0,94.7,-9999.00,0,29.77,0,1008,0,mostlycloudy,-9999.00,Mostly Cloudy,0,52,89.6,32.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 021000Z 09008KT 9999 SCT017 FEW020CB BKN050 32/21 Q1008 NOSIG,-9999.0,9.2,14.8,
20170102,17:30,33.7,-999,ENE,60,-999,0,92.6,-9999.00,0,29.77,0,1008,0,mostlycloudy,-9999.00,Mostly Cloudy,0,55,87.8,31.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 021030Z 06005KT 9999 SCT017 FEW020CB BKN050 31/21 Q1008 NOSIG,-9999.0,5.8,9.3,
